CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion
8176,39,Female,21658,Email,Awareness,1572.885497,0.11021959,0.172700024,45,7.643367908,4.505185018,20,16,8,1,2545,IsConfid,ToolConfid,1
8177,45,Male,114499,Social Media,Consideration,9367.647607,0.204756478,0.159647676,36,1.538061877,8.329760097,56,2,0,7,3047,IsConfid,ToolConfid,1
8178,19,Female,92468,Referral,Retention,3569.814211,0.102605934,0.132575161,17,4.755216438,5.992224618,98,10,5,9,1407,IsConfid,ToolConfid,1
8179,59,Male,34248,Referral,Retention,3859.299395,0.021995502,0.027162131,28,8.482253919,13.8561831,41,16,3,2,409,IsConfid,ToolConfid,1
8180,62,Male,44437,Referral,Retention,4682.138345,0.06042158,0.191417822,43,9.818736346,5.946682886,61,0,5,0,3031,IsConfid,ToolConfid,1
8181,23,Female,59727,SEO,Awareness,7210.618272,0.085157952,0.068033625,26,7.269027518,1.082173722,29,14,1,9,126,IsConfid,ToolConfid,1
8182,45,Female,38201,SEO,Consideration,7224.568994,0.061053769,0.125329997,37,2.775390764,11.57180492,60,8,1,5,315,IsConfid,ToolConfid,1
8183,45,Female,61150,PPC,Awareness,4847.926989,0.069080122,0.162589356,19,6.13966187,14.47340914,35,17,6,3,1148,IsConfid,ToolConfid,1
8184,61,Female,135148,PPC,Retention,5279.213703,0.232997513,0.035242609,20,6.044616315,2.956065391,54,0,4,5,2248,IsConfid,ToolConfid,1
8185,61,Male,109891,SEO,Conversion,397.103829,0.129489757,0.133917381,28,9.69188463,14.60535887,3,5,5,7,3438,IsConfid,ToolConfid,1
8186,37,Female,34999,Referral,Conversion,3112.537345,0.127501981,0.016136239,42,8.56168039,9.449310929,14,1,3,3,4419,IsConfid,ToolConfid,1
8187,47,Male,140703,SEO,Conversion,3525.569035,0.290315838,0.029339969,14,1.441103225,12.78709441,70,4,0,3,855,IsConfid,ToolConfid,0
8188,28,Male,26376,Email,Retention,5631.39996,0.139543533,0.147397291,21,2.98083875,7.356982368,95,2,7,5,1886,IsConfid,ToolConfid,1
8189,45,Male,71673,Referral,Consideration,5627.167697,0.279020858,0.03946561,22,8.577315279,9.526562931,96,4,0,1,4203,IsConfid,ToolConfid,1
8190,42,Female,23476,SEO,Retention,7128.007998,0.096728298,0.094266277,3,9.752248225,12.69533899,56,7,7,2,1278,IsConfid,ToolConfid,1
8191,56,Female,137393,PPC,Awareness,7198.570233,0.126181615,0.057183185,23,3.652049844,14.75060065,62,5,0,1,3056,IsConfid,ToolConfid,1
8192,50,Female,89902,SEO,Consideration,2428.58617,0.124922173,0.090033607,13,7.216559353,3.179560611,76,10,9,8,1032,IsConfid,ToolConfid,1
8193,18,Female,134510,Social Media,Conversion,7724.852796,0.168362861,0.024671846,36,3.77021661,13.531826,63,10,9,3,1552,IsConfid,ToolConfid,1
8194,44,Male,111269,SEO,Consideration,294.0753237,0.179431714,0.153431103,20,1.369871238,10.17544254,16,10,3,2,1529,IsConfid,ToolConfid,1
8195,69,Female,97994,Referral,Consideration,7190.002658,0.081956258,0.025017824,42,8.465323755,14.22948653,52,7,5,1,50,IsConfid,ToolConfid,1
8196,30,Female,82878,SEO,Retention,1110.404925,0.240139433,0.169203755,38,7.649646265,5.112548693,39,5,0,0,844,IsConfid,ToolConfid,0
8197,58,Male,118331,PPC,Consideration,7323.517263,0.153992527,0.135895684,12,1.47972927,4.017612138,69,15,8,1,523,IsConfid,ToolConfid,1
8198,20,Female,40615,Email,Retention,5318.469097,0.012042631,0.089151259,18,2.309159428,5.800090191,49,19,6,3,882,IsConfid,ToolConfid,1
8199,56,Male,31164,Social Media,Awareness,4428.819557,0.181488784,0.174632443,25,9.995795389,13.32523993,67,19,0,3,2141,IsConfid,ToolConfid,1
8200,23,Female,59316,Referral,Consideration,6937.597259,0.241437238,0.045364943,35,6.856851631,7.164674144,14,2,9,6,3012,IsConfid,ToolConfid,1
8201,25,Female,88560,PPC,Consideration,460.0712541,0.082635354,0.060267203,43,8.203877267,14.29639735,71,7,1,2,1764,IsConfid,ToolConfid,1
8202,44,Female,49559,Social Media,Consideration,2312.356224,0.020982593,0.036053496,45,4.497627264,4.013931371,33,12,4,6,2956,IsConfid,ToolConfid,1
8203,26,Male,82968,SEO,Conversion,6202.75741,0.24408181,0.082498052,32,5.664220055,3.697861584,29,9,2,3,1014,IsConfid,ToolConfid,1
8204,54,Male,86800,Social Media,Retention,8487.432526,0.293120248,0.197479305,39,6.5789348,10.33688236,86,7,0,8,780,IsConfid,ToolConfid,1
8205,50,Male,29047,Email,Retention,3872.965606,0.032203448,0.040595202,15,8.254185265,4.72911866,72,9,4,6,155,IsConfid,ToolConfid,0
8206,68,Male,64985,Social Media,Conversion,2661.738579,0.282030674,0.167885532,18,4.05015766,2.372745182,23,12,7,1,4216,IsConfid,ToolConfid,1
8207,59,Male,92123,Social Media,Retention,5235.490714,0.11418958,0.133857214,36,7.050365141,5.951105788,7,2,0,8,4398,IsConfid,ToolConfid,1
8208,61,Female,26577,SEO,Awareness,6260.920999,0.283017487,0.013004685,13,7.980920316,4.359403682,56,3,5,8,446,IsConfid,ToolConfid,1
8209,41,Female,103171,SEO,Conversion,4259.020011,0.198163404,0.189529137,43,8.246193084,6.488229936,69,15,0,1,3419,IsConfid,ToolConfid,1
8210,32,Female,131100,Referral,Retention,8779.435758,0.268170851,0.19450734,43,5.493170373,3.204409441,24,2,7,7,1404,IsConfid,ToolConfid,1
8211,49,Female,23870,SEO,Awareness,5282.043218,0.237891577,0.185731133,29,5.26027433,14.37625206,76,8,4,6,3153,IsConfid,ToolConfid,1
8212,49,Male,54094,Social Media,Retention,454.6535169,0.018119345,0.105330535,30,1.940795477,12.12390981,33,18,2,0,2301,IsConfid,ToolConfid,0
8213,41,Female,75329,Email,Conversion,2308.234152,0.028978326,0.051871285,19,5.479525547,12.69306833,24,11,7,0,1720,IsConfid,ToolConfid,1
8214,58,Male,29217,SEO,Retention,4561.405606,0.162465936,0.084340289,43,7.317400897,4.817973721,17,5,9,7,2906,IsConfid,ToolConfid,1
8215,69,Female,135049,Referral,Awareness,7007.482638,0.047589516,0.126696394,42,9.285291884,12.92300114,72,3,7,9,2689,IsConfid,ToolConfid,1
8216,66,Female,103138,Referral,Awareness,2275.547214,0.143699929,0.081978912,46,2.126796267,9.066366917,96,13,2,4,4126,IsConfid,ToolConfid,1
8217,66,Female,86141,Social Media,Awareness,9764.948653,0.286842787,0.144552614,6,9.719967715,1.322604384,69,0,6,8,3798,IsConfid,ToolConfid,1
8218,69,Male,42343,SEO,Retention,3253.726756,0.095479613,0.161159354,41,3.106651475,2.722290856,13,7,0,2,2072,IsConfid,ToolConfid,1
8219,29,Female,148307,SEO,Conversion,5371.554048,0.151784687,0.049784651,36,2.582793318,6.966457487,5,18,2,2,3106,IsConfid,ToolConfid,1
8220,56,Female,70822,Referral,Retention,287.7672088,0.121435293,0.086938963,46,2.03065911,6.209882114,81,15,6,7,1749,IsConfid,ToolConfid,1
8221,19,Male,33003,SEO,Consideration,8860.418142,0.19264982,0.191971431,1,9.911227961,12.03153873,89,7,2,4,3873,IsConfid,ToolConfid,1
8222,20,Female,128793,Social Media,Conversion,7909.46307,0.06621503,0.057463292,21,6.049166614,13.16820646,35,4,6,0,2220,IsConfid,ToolConfid,1
8223,66,Female,79538,Email,Consideration,2035.034243,0.085382394,0.075825023,12,3.435399805,13.04149187,35,7,2,8,534,IsConfid,ToolConfid,1
8224,54,Female,52089,Social Media,Retention,9339.043243,0.259042677,0.016775496,45,3.857807697,5.941692204,74,16,2,1,3945,IsConfid,ToolConfid,1
8225,66,Male,73595,SEO,Conversion,3226.813662,0.245287505,0.073149548,37,9.552440593,9.71873102,17,5,1,6,2138,IsConfid,ToolConfid,1
8226,34,Male,103197,Social Media,Consideration,6952.644255,0.23886501,0.080476966,30,9.09971618,7.707823057,14,2,4,7,3657,IsConfid,ToolConfid,1
8227,66,Male,102318,PPC,Retention,8207.865548,0.233566687,0.028968756,0,4.149852238,13.38932913,93,19,0,3,783,IsConfid,ToolConfid,1
8228,19,Male,50029,PPC,Conversion,7435.053166,0.143236873,0.010274028,46,1.572269087,13.39009277,88,10,3,2,3651,IsConfid,ToolConfid,1
8229,19,Male,99023,SEO,Awareness,9184.069562,0.221378324,0.119327042,42,8.501701664,1.281147614,15,12,3,0,625,IsConfid,ToolConfid,1
8230,45,Male,71324,SEO,Awareness,8656.320127,0.122289397,0.067290054,12,9.229799122,8.796032167,75,18,9,9,397,IsConfid,ToolConfid,1
8231,40,Female,71962,Email,Awareness,9946.65399,0.039205778,0.013386529,16,8.537799868,7.800261309,13,19,2,6,3919,IsConfid,ToolConfid,1
8232,54,Female,133037,Social Media,Consideration,1907.852985,0.124078646,0.173389418,3,9.216813504,11.67068623,46,2,4,6,3182,IsConfid,ToolConfid,1
8233,49,Male,59042,Email,Consideration,3117.141832,0.056012283,0.121037839,42,6.183118279,3.339216881,53,18,3,8,3922,IsConfid,ToolConfid,1
8234,50,Male,107601,SEO,Retention,6398.636088,0.123346987,0.042521987,30,8.556929705,10.57747535,57,19,7,5,4473,IsConfid,ToolConfid,1
8235,18,Female,96380,SEO,Awareness,7357.16714,0.096253312,0.174396858,32,9.495207101,11.20984067,76,6,7,3,2690,IsConfid,ToolConfid,1
8236,36,Male,104859,Referral,Consideration,5392.59004,0.183756593,0.058181334,13,9.009129121,0.887817225,29,10,9,0,2345,IsConfid,ToolConfid,1
8237,19,Female,110933,Email,Awareness,831.8908124,0.114846721,0.053214689,20,6.284585372,6.753390394,99,8,0,5,1206,IsConfid,ToolConfid,1
8238,61,Female,65957,SEO,Retention,8431.792745,0.214621002,0.179980471,21,7.71877918,14.69472498,45,14,7,1,4289,IsConfid,ToolConfid,1
8239,43,Female,102864,PPC,Conversion,9612.656125,0.158522538,0.044096997,4,7.491726584,4.858765441,15,11,8,9,1747,IsConfid,ToolConfid,1
8240,49,Female,146358,Referral,Consideration,4114.616754,0.276652761,0.177007301,36,8.226681715,13.32571685,0,11,3,8,2612,IsConfid,ToolConfid,1
8241,23,Female,63739,Social Media,Consideration,2325.643569,0.036397376,0.162564927,31,3.059647681,9.009905198,40,5,7,6,4505,IsConfid,ToolConfid,1
8242,49,Female,58733,Referral,Conversion,291.2061741,0.209435665,0.068857733,2,1.019602971,4.799892194,92,16,8,0,4114,IsConfid,ToolConfid,1
8243,21,Male,65389,Social Media,Consideration,2449.260457,0.204995095,0.016535445,40,5.589096358,12.62181273,26,17,1,3,4468,IsConfid,ToolConfid,1
8244,28,Female,49715,PPC,Retention,7029.195871,0.285681699,0.02568889,12,7.889957708,14.86459477,76,8,8,4,3953,IsConfid,ToolConfid,1
8245,34,Female,59116,Social Media,Consideration,9124.734938,0.117750041,0.030810371,10,2.1261018,11.25908446,61,10,5,2,110,IsConfid,ToolConfid,1
8246,55,Male,76922,Email,Consideration,1025.779358,0.098577011,0.179251779,49,5.795085116,1.388761866,80,18,8,8,865,IsConfid,ToolConfid,1
8247,41,Male,76251,Social Media,Conversion,5577.265953,0.059994099,0.086766836,41,3.829680857,1.259953719,27,9,7,8,2351,IsConfid,ToolConfid,1
8248,22,Male,81794,Social Media,Retention,6985.75936,0.086933669,0.016180654,37,8.544162139,7.627555321,19,10,3,8,1719,IsConfid,ToolConfid,1
8249,69,Female,37580,Referral,Awareness,2836.170129,0.155548324,0.115744208,23,1.902286176,0.587970435,54,5,6,1,156,IsConfid,ToolConfid,0
8250,51,Male,135900,PPC,Awareness,5741.980688,0.252936759,0.049518528,8,8.63104638,10.30125238,50,8,2,2,1588,IsConfid,ToolConfid,1
8251,23,Male,20823,Social Media,Conversion,7180.959417,0.092443115,0.054673948,12,6.496904832,0.736383697,68,15,0,9,1817,IsConfid,ToolConfid,1
8252,39,Male,148001,Email,Retention,8393.420507,0.055745214,0.04055993,21,9.275002144,14.60944338,87,2,3,6,2976,IsConfid,ToolConfid,1
8253,28,Female,112008,Referral,Conversion,4579.748523,0.088917257,0.154784078,17,9.420640115,13.26917099,72,15,3,5,1732,IsConfid,ToolConfid,1
8254,65,Male,27084,PPC,Conversion,7503.786467,0.039268823,0.01011645,9,8.279896434,12.32298624,96,17,4,7,3689,IsConfid,ToolConfid,1
8255,33,Female,97991,PPC,Awareness,3087.65142,0.278741671,0.093406991,46,5.770991393,12.27997636,33,18,3,0,2632,IsConfid,ToolConfid,1
8256,50,Female,30607,SEO,Retention,2209.162793,0.263061004,0.026505522,11,2.283030952,12.59843877,26,15,8,7,474,IsConfid,ToolConfid,1
8257,26,Female,102455,Email,Retention,1954.406086,0.099462598,0.114951174,29,3.028814894,6.796711725,96,3,4,0,3193,IsConfid,ToolConfid,1
8258,23,Female,132540,Referral,Conversion,3652.840045,0.081626467,0.075738546,46,4.759766817,11.98192155,37,4,4,5,2234,IsConfid,ToolConfid,1
8259,33,Male,104930,Referral,Awareness,455.2088497,0.272565221,0.0153868,45,7.561192743,5.823679534,28,9,7,7,1498,IsConfid,ToolConfid,1
8260,46,Male,134540,Email,Retention,2901.619193,0.010513866,0.097585104,18,5.903688127,12.80160227,34,18,6,9,3545,IsConfid,ToolConfid,1
8261,20,Female,96355,PPC,Conversion,6557.005962,0.184167483,0.118411245,18,4.944718891,9.460510057,19,18,1,6,3300,IsConfid,ToolConfid,1
8262,37,Male,142225,Social Media,Consideration,6514.398567,0.275641091,0.057054266,9,5.297809252,5.696002862,18,2,0,2,3202,IsConfid,ToolConfid,1
8263,53,Male,31969,Email,Awareness,828.1826843,0.157481672,0.15544726,0,7.673379115,11.3093609,4,7,0,6,3769,IsConfid,ToolConfid,1
8264,36,Female,83059,Referral,Retention,2945.414609,0.010860418,0.080499266,6,1.309207912,4.020952128,24,18,0,2,916,IsConfid,ToolConfid,0
8265,43,Male,37333,Email,Retention,5738.62088,0.073472715,0.152375838,10,4.983678433,14.48762711,92,16,9,2,3069,IsConfid,ToolConfid,1
8266,20,Female,97236,PPC,Retention,3253.666161,0.277508062,0.120012989,3,6.154328402,10.13880477,25,0,5,4,1636,IsConfid,ToolConfid,1
8267,36,Male,147182,SEO,Awareness,4238.081439,0.014936503,0.175158083,35,6.298420253,6.317430136,50,12,4,1,1447,IsConfid,ToolConfid,1
8268,37,Female,117328,SEO,Conversion,7156.826495,0.124486132,0.11391571,20,6.568183943,8.485558669,65,10,8,0,4807,IsConfid,ToolConfid,1
8269,49,Female,118847,Social Media,Consideration,191.7416116,0.239025971,0.045269167,21,1.481044558,11.19473818,60,11,5,3,2629,IsConfid,ToolConfid,1
8270,24,Female,56668,Social Media,Retention,2836.296086,0.253046388,0.166292327,9,6.021531183,12.06117115,14,1,9,3,4152,IsConfid,ToolConfid,1
8271,69,Male,31945,PPC,Awareness,1509.485213,0.148506301,0.158776698,22,5.954944621,14.63690111,44,9,9,3,2693,IsConfid,ToolConfid,1
8272,58,Female,122528,Social Media,Retention,1363.330909,0.077420288,0.194747605,4,8.69368467,3.529882882,5,8,4,9,4470,IsConfid,ToolConfid,1
8273,50,Female,66526,SEO,Conversion,9594.498143,0.183914368,0.027780565,47,7.840693797,7.814360818,57,15,6,9,1722,IsConfid,ToolConfid,1
8274,57,Female,67717,PPC,Consideration,3827.947282,0.086495629,0.122333921,11,1.281040001,1.826136695,0,3,4,8,3878,IsConfid,ToolConfid,0
8275,56,Male,79426,PPC,Retention,5318.176991,0.084026635,0.103417107,29,6.003238276,1.692974809,72,15,0,2,3197,IsConfid,ToolConfid,1
8276,35,Female,121170,PPC,Awareness,7364.836682,0.244203931,0.137465702,32,7.218496917,2.012823083,42,3,8,5,1604,IsConfid,ToolConfid,1
8277,57,Female,104166,Email,Conversion,569.7300011,0.054737092,0.196234171,36,6.221289057,4.262804405,15,6,3,6,3401,IsConfid,ToolConfid,1
8278,18,Female,136524,Social Media,Consideration,2486.124122,0.011601229,0.111131695,17,7.087322958,10.59685118,13,14,4,6,563,IsConfid,ToolConfid,1
8279,28,Female,126572,Referral,Awareness,8338.263095,0.107664813,0.140290341,3,2.049903863,12.98645231,73,10,3,4,1894,IsConfid,ToolConfid,1
8280,45,Male,110480,SEO,Retention,8633.70707,0.152382447,0.075970554,26,2.523176842,6.821936461,18,9,5,1,3109,IsConfid,ToolConfid,1
8281,42,Female,108896,Social Media,Awareness,3792.214114,0.214473314,0.066804393,46,6.244635112,8.550446945,50,9,8,1,3654,IsConfid,ToolConfid,1
8282,67,Female,98349,SEO,Consideration,3811.129837,0.236523425,0.073706347,22,8.206170226,3.492321524,7,5,0,8,2414,IsConfid,ToolConfid,1
8283,40,Female,135036,Social Media,Conversion,7593.279083,0.202420571,0.0173355,5,1.233900444,11.97067753,47,19,3,0,1609,IsConfid,ToolConfid,1
8284,48,Female,24601,Referral,Conversion,3021.195245,0.191687575,0.064100723,6,4.92616216,13.38113464,11,4,9,0,184,IsConfid,ToolConfid,1
8285,47,Female,32930,SEO,Retention,1259.231403,0.20306713,0.042859815,18,9.928483709,7.54115386,69,19,2,7,3718,IsConfid,ToolConfid,1
8286,59,Female,24333,Referral,Retention,2649.600957,0.08874269,0.096911316,45,7.891711871,2.832676974,34,0,2,6,3377,IsConfid,ToolConfid,0
8287,52,Male,90935,SEO,Retention,3934.712843,0.120884784,0.097556705,14,5.051678533,0.573973986,69,14,7,8,1863,IsConfid,ToolConfid,1
8288,24,Male,140384,Email,Retention,616.826625,0.188766585,0.155393668,47,1.882363846,8.277961762,5,13,7,5,295,IsConfid,ToolConfid,1
8289,33,Female,37839,Email,Consideration,4838.934517,0.029015492,0.105435413,21,4.232643123,7.715719581,98,3,6,2,4135,IsConfid,ToolConfid,1
8290,43,Female,71337,SEO,Retention,7426.074376,0.095644352,0.097985502,31,2.389858897,13.92422532,10,11,9,1,4697,IsConfid,ToolConfid,1
8291,65,Male,60204,SEO,Awareness,5186.07693,0.127861494,0.054008999,14,9.287010426,1.029022372,37,14,4,6,3949,IsConfid,ToolConfid,1
8292,69,Male,40195,Referral,Consideration,811.7638711,0.164697798,0.171971202,5,7.170799452,2.659797145,90,16,1,0,4347,IsConfid,ToolConfid,0
8293,66,Male,47848,PPC,Consideration,4457.48135,0.151079811,0.027290172,5,8.70127766,3.366455507,25,15,4,7,3664,IsConfid,ToolConfid,1
8294,19,Female,109229,SEO,Retention,7118.15562,0.218258245,0.196636233,5,9.077180711,8.4333071,27,14,3,7,1192,IsConfid,ToolConfid,1
8295,18,Male,133251,Social Media,Consideration,675.1568745,0.147293736,0.100454249,11,6.462008515,4.628675194,71,7,7,8,184,IsConfid,ToolConfid,1
8296,65,Female,132265,Social Media,Awareness,692.4871783,0.272197695,0.04533753,1,1.059385389,3.48234578,88,11,5,8,2086,IsConfid,ToolConfid,0
8297,29,Female,149703,Social Media,Consideration,3768.953891,0.120292319,0.077322331,24,6.004648616,7.959024251,82,17,0,8,4761,IsConfid,ToolConfid,1
8298,22,Female,60854,Email,Consideration,2030.143245,0.162357795,0.012920335,3,8.222455012,1.089471329,79,13,4,6,2142,IsConfid,ToolConfid,1
8299,54,Female,121986,Referral,Awareness,9354.329834,0.010931013,0.041639309,5,3.830407477,14.64101455,49,1,7,2,4402,IsConfid,ToolConfid,1
8300,49,Female,70998,Email,Awareness,5855.301677,0.100038607,0.073714566,41,9.349763716,12.98476995,57,11,0,9,4678,IsConfid,ToolConfid,1
8301,26,Male,87390,Social Media,Consideration,2944.521454,0.261306163,0.115338903,36,9.971372751,4.443439312,25,1,0,5,2105,IsConfid,ToolConfid,1
8302,58,Female,51558,SEO,Conversion,7077.289618,0.106737154,0.03460136,37,5.943366103,5.374467609,43,17,2,5,4118,IsConfid,ToolConfid,1
8303,52,Female,22985,Social Media,Consideration,3811.797608,0.083424037,0.138433026,13,5.781170008,4.065523599,14,3,0,1,297,IsConfid,ToolConfid,0
8304,36,Female,81794,SEO,Awareness,1407.944879,0.167625719,0.170412533,46,6.896703834,13.9617863,75,8,5,3,859,IsConfid,ToolConfid,1
8305,65,Male,63585,Referral,Awareness,2448.599075,0.032831729,0.118744526,18,6.09704918,9.971358994,23,7,4,1,935,IsConfid,ToolConfid,1
8306,33,Male,104814,PPC,Awareness,6463.198116,0.164165488,0.066411275,6,2.444103543,8.057092721,76,6,4,2,701,IsConfid,ToolConfid,1
8307,20,Male,60264,SEO,Conversion,613.5734494,0.098063081,0.033064542,17,3.439979895,7.874694396,58,12,2,6,2828,IsConfid,ToolConfid,1
8308,37,Male,53326,Email,Awareness,2799.621496,0.121099838,0.012951662,43,2.816099029,2.905849214,56,11,1,7,3241,IsConfid,ToolConfid,0
8309,41,Female,104816,Social Media,Retention,2162.283629,0.239495851,0.149042443,7,1.649128893,14.45837399,16,11,0,0,3649,IsConfid,ToolConfid,0
8310,50,Male,79261,Social Media,Retention,2091.237596,0.201969565,0.12941108,27,2.2635023,13.76166285,76,12,1,7,2602,IsConfid,ToolConfid,1
8311,41,Female,54022,Social Media,Conversion,6859.347879,0.139370767,0.100493847,20,9.75094501,14.31010527,80,18,9,7,560,IsConfid,ToolConfid,1
8312,69,Male,35667,SEO,Awareness,8275.587476,0.177479731,0.029379155,34,5.994822477,4.718517004,0,3,8,6,1675,IsConfid,ToolConfid,1
8313,28,Male,38065,Referral,Awareness,7187.07942,0.232389039,0.049334784,46,2.133130923,7.411403648,10,1,9,6,1269,IsConfid,ToolConfid,1
8314,66,Female,134382,SEO,Retention,6492.705376,0.226277286,0.164882738,9,7.417857254,8.024429421,19,12,4,2,2087,IsConfid,ToolConfid,1
8315,25,Male,148145,Email,Retention,9172.872541,0.063743296,0.101171779,27,5.291091206,7.600282817,30,10,7,8,4987,IsConfid,ToolConfid,1
8316,53,Male,107191,Social Media,Consideration,678.0845662,0.097266574,0.192938243,18,3.022040789,0.778247671,98,6,2,2,507,IsConfid,ToolConfid,0
8317,55,Female,30006,SEO,Conversion,1758.082551,0.11098871,0.199994708,43,9.492133342,12.58066481,38,8,4,6,2907,IsConfid,ToolConfid,1
8318,57,Female,91819,Social Media,Consideration,4202.627871,0.064387264,0.162134354,34,3.020888424,11.32490991,62,6,6,7,1655,IsConfid,ToolConfid,1
8319,37,Male,127158,Email,Conversion,3787.271271,0.013526822,0.059054886,27,1.878307981,7.384573965,5,2,1,1,4095,IsConfid,ToolConfid,0
8320,52,Female,65076,PPC,Awareness,4238.710869,0.060450508,0.053911843,45,2.851955008,4.377328024,98,2,2,3,4227,IsConfid,ToolConfid,0
8321,65,Female,88861,PPC,Awareness,2143.90356,0.244390855,0.058190521,48,9.207354986,9.707165241,27,0,2,3,4187,IsConfid,ToolConfid,1
8322,42,Female,116319,PPC,Conversion,1580.082824,0.168316931,0.197489165,2,8.720162252,2.505235409,50,0,8,6,3625,IsConfid,ToolConfid,1
8323,52,Male,70393,Social Media,Consideration,5141.01315,0.109080828,0.073714691,38,9.048921609,14.96052682,52,19,0,5,2268,IsConfid,ToolConfid,1
8324,42,Male,23143,SEO,Retention,9287.719988,0.186419889,0.144224881,26,9.24561035,2.31743051,43,13,8,9,2928,IsConfid,ToolConfid,1
8325,46,Male,121341,Social Media,Conversion,3980.497677,0.224551896,0.192213365,16,1.697488052,1.347588959,64,1,0,5,1301,IsConfid,ToolConfid,1
